txn_id,customer_id,txn_type,amount,txn_time,status
T08473,C0266,withdrawal,8838.55,2024-07-04 06:04:46,failed
T08474,C0237,online fraud,90269.92,2024-05-30 12:16:53,failed
T08475,C0260,deposit,23675.52,2024-09-11 16:46:24,success
T08476,C0215,withdrawal,70114.5,2024-10-18 22:53:16,success
T08477,C0187,deposit,47005.56,2024-11-05 14:41:43,failed
T08478,C0135,withdrawal,70576.07,2024-08-08 13:51:34,success
T08479,C0445,purchase,14024.28,2024-06-04 22:20:04,success
T08480,C0145,deposit,15024.46,2024-09-03 18:41:02,success
T08481,C0419,withdrawal,52378.99,2024-08-17 10:59:41,success
T08482,C0239,purchase,71247.17,2025-04-30 12:39:52,success
T08483,C0416,withdrawal,12452.02,2024-12-05 07:21:11,success
T08484,C0130,transfer,60530.74,2024-08-23 07:55:59,success
T08485,C0389,purchase,39186.22,2024-08-21 22:01:20,success
T08486,C0324,withdrawal,25064.97,2025-05-20 05:53:05,success
T08487,C0419,deposit,87602.93,2025-02-17 00:27:57,success
T08488,C0437,online fraud,81550.1,2024-09-12 12:48:10,failed
T08489,C0040,deposit,87242.8,2024-12-30 09:43:10,success
T08490,C0133,deposit,87999.2,2024-06-02 11:16:57,success
T08491,C0461,withdrawal,95166.15,2024-09-10 19:55:25,success
T08492,C0480,withdrawal,28182.2,2025-01-30 03:49:20,success
T08493,C0052,deposit,28734.78,2024-10-08 22:35:44,success
T08494,C0279,withdrawal,96696.88,2025-03-16 07:26:55,success
T08495,C0472,purchase,36103.82,2024-06-19 16:14:25,success
T08496,C0222,purchase,93174.41,2024-06-28 14:43:20,success
T08497,C0054,withdrawal,58869.48,2025-01-15 08:55:59,success
T08498,C0018,deposit,48862.05,2024-12-13 00:34:45,success
T08499,C0327,withdrawal,40274.61,2025-04-30 13:03:06,success
T08500,C0159,withdrawal,62211.21,2024-12-24 01:39:08,success
T08501,C0289,purchase,26112.99,2025-01-13 10:21:36,success
T08502,C0003,transfer,60756.76,2024-07-19 04:12:12,success
T08503,C0145,deposit,43488.08,2024-11-18 04:32:21,success
T08504,C0342,withdrawal,13356.26,2025-05-11 10:16:10,success
T08505,C0055,purchase,37848.25,2024-12-05 17:54:31,success
T08506,C0057,withdrawal,54183.9,2024-10-17 17:46:14,failed
T08507,C0372,purchase,44526.16,2024-07-15 11:47:40,success
T08508,C0411,deposit,88099.77,2024-08-23 01:06:02,success
T08509,C0379,deposit,58450.82,2024-07-02 19:37:38,success
T08510,C0064,deposit,92372.72,2024-07-16 14:20:31,success
T08511,C0401,deposit,78943.34,2024-11-30 23:49:47,success
T08512,C0334,purchase,46180.05,2024-12-13 15:12:07,success
T08513,C0045,withdrawal,2491.88,2025-04-30 19:53:22,success
T08514,C0162,transfer,10598.79,2025-02-13 08:57:56,success
T08515,C0047,withdrawal,32154.13,2024-11-02 22:43:27,success
T08516,C0410,deposit,44238.43,2025-04-26 14:47:57,failed
T08517,C0078,deposit,74331.13,2025-01-30 10:28:10,success
T08518,C0406,transfer,98916.05,2025-03-27 07:19:43,success
T08519,C0392,deposit,41727.38,2024-12-30 04:03:44,success
T08520,C0349,withdrawal,78815.01,2024-11-15 16:32:50,success
T08521,C0273,transfer,4110.16,2025-02-07 10:55:34,success
T08522,C0183,purchase,7874.65,2024-08-21 10:46:49,success
T08523,C0017,deposit,78618.25,2024-06-17 07:11:20,success
T08524,C0188,purchase,47993.79,2024-11-23 06:22:15,success
T08525,C0259,deposit,9185.57,2024-10-15 04:43:41,failed
T08526,C0491,withdrawal,38023.9,2025-01-20 15:51:38,success
T08527,C0032,purchase,59312.9,2024-08-11 10:32:20,success
T08528,C0224,deposit,10983.62,2025-03-04 06:52:53,success
T08529,C0462,deposit,66195.77,2025-05-14 12:23:52,success
T08530,C0186,transfer,45367.95,2024-09-04 01:48:31,success
T08531,C0209,withdrawal,16210.69,2025-05-03 03:42:14,success
T08532,C0094,purchase,1117.43,2024-08-05 20:04:39,success
T08533,C0262,withdrawal,82467.53,2024-08-03 03:10:17,success
T08534,C0392,transfer,94832.46,2025-04-05 11:59:56,failed
T08535,C0162,transfer,15882.41,2025-01-04 07:37:10,success
T08536,C0145,deposit,46424.55,2025-05-11 20:15:20,success
T08537,C0016,deposit,824.36,2024-07-15 06:25:31,success
T08538,C0168,online fraud,10842.09,2025-03-12 15:57:07,failed
T08539,C0479,deposit,20371.76,2025-01-20 17:26:56,success
T08540,C0279,withdrawal,28055.09,2025-03-16 21:51:33,success
T08541,C0053,deposit,11541.37,2025-03-09 22:17:46,success
T08542,C0147,deposit,72343.67,2024-08-17 17:09:44,success
T08543,C0383,deposit,66474.8,2024-11-04 21:36:35,success
T08544,C0201,purchase,52173.75,2025-02-01 19:25:07,success
T08545,C0159,deposit,12793.41,2024-09-30 11:00:53,failed
T08546,C0110,deposit,47019.75,2025-01-03 05:53:13,success
T08547,C0412,withdrawal,90776.8,2025-03-30 21:23:48,success
T08548,C0034,purchase,23325.84,2024-09-04 17:22:07,success
T08549,C0499,deposit,56584.33,2025-02-19 11:38:29,success
T08550,C0172,purchase,30029.88,2024-10-24 04:05:06,success
T08551,C0180,withdrawal,50301.96,2024-12-01 16:05:11,success
T08552,C0311,withdrawal,25846.44,2025-03-05 17:17:15,success
T08553,C0253,purchase,86268.47,2025-02-03 03:06:58,success
T08554,C0103,deposit,62630.17,2024-09-01 05:39:29,failed
T08555,C0362,purchase,75364.41,2025-04-26 17:33:31,success
T08556,C0401,deposit,31759.19,2024-12-01 13:46:10,success
T08557,C0117,deposit,65273.88,2025-04-07 19:15:24,success
T08558,C0063,transfer,38045.24,2024-12-19 10:14:12,success
T08559,C0267,online fraud,27334.62,2024-06-03 20:59:39,failed
T08560,C0182,withdrawal,85277.51,2025-05-15 13:55:25,success
T08561,C0380,purchase,64194.85,2025-02-23 16:32:24,success
T08562,C0414,withdrawal,47064.1,2025-04-12 04:36:12,success
T08563,C0063,deposit,59993.92,2024-06-25 11:04:45,failed
T08564,C0158,deposit,2491.76,2024-09-25 07:35:35,success
T08565,C0074,withdrawal,65943.18,2024-06-26 15:54:22,success
T08566,C0205,deposit,79148.29,2025-01-29 09:36:20,success
T08567,C0144,deposit,21298.7,2025-02-11 02:14:48,success
T08568,C0095,deposit,40452.84,2024-10-17 01:02:56,success
T08569,C0063,deposit,62773.36,2024-06-06 17:22:49,success
T08570,C0178,withdrawal,43731.64,2024-12-25 05:15:27,success
T08571,C0380,deposit,72365.68,2025-03-07 13:44:45,success
T08572,C0078,withdrawal,35094.5,2024-06-22 13:43:41,success
T08573,C0102,deposit,85374.45,2024-11-07 12:53:46,success
T08574,C0326,withdrawal,99037.26,2024-09-20 04:27:25,success
T08575,C0115,withdrawal,94677.82,2025-01-23 11:18:48,failed
T08576,C0115,withdrawal,99286.57,2024-06-10 12:38:33,success
T08577,C0135,purchase,70383.63,2024-12-05 20:21:55,success
T08578,C0307,deposit,60622.37,2024-09-23 11:58:52,success
T08579,C0172,deposit,85107.59,2024-06-26 14:45:48,success
T08580,C0323,withdrawal,9456.65,2024-12-11 00:41:19,success
T08581,C0412,withdrawal,43212.61,2024-09-04 16:31:26,success
T08582,C0435,purchase,21708.75,2025-05-08 08:13:38,failed
T08583,C0488,withdrawal,78819.56,2024-11-08 19:46:16,failed
T08584,C0462,withdrawal,60060.93,2024-11-06 10:06:47,success
T08585,C0175,deposit,36374.58,2024-08-20 03:30:32,success
T08586,C0261,deposit,80679.86,2024-09-09 03:27:40,success
T08587,C0410,transfer,27839.5,2024-12-24 02:46:05,success
T08588,C0395,withdrawal,44681.07,2025-05-10 08:14:54,success
T08589,C0324,deposit,30648.26,2024-11-03 10:19:09,success
T08590,C0105,deposit,65775.38,2025-02-02 13:38:21,success
T08591,C0046,transfer,42629.76,2025-05-23 09:58:26,success
T08592,C0093,deposit,79808.3,2025-01-05 12:17:24,success
T08593,C0152,deposit,51940.16,2024-11-10 03:31:57,success
T08594,C0120,deposit,82374.72,2025-03-08 03:53:52,success
T08595,C0098,deposit,20616.72,2024-12-15 14:59:42,success
T08596,C0200,withdrawal,30495.39,2024-12-11 18:35:02,success
T08597,C0318,deposit,64543.33,2024-09-19 20:14:07,success
T08598,C0327,deposit,20487.32,2025-03-14 23:43:53,success
T08599,C0140,deposit,13922.09,2025-01-08 03:33:23,success
T08600,C0111,transfer,34273.87,2025-03-08 22:49:26,success
T08601,C0214,deposit,10993.45,2024-06-12 03:46:46,success
T08602,C0146,withdrawal,48977.61,2024-06-20 14:16:49,success
T08603,C0460,withdrawal,18905.52,2025-01-13 12:41:51,success
T08604,C0272,purchase,71135.96,2024-05-24 09:48:16,success
T08605,C0016,purchase,96600.53,2025-05-05 16:26:02,success
T08606,C0416,purchase,7584.62,2024-07-14 14:53:36,success
T08607,C0245,deposit,46799.45,2025-03-31 17:20:11,success
T08608,C0436,purchase,16065.09,2024-08-23 01:42:09,success
T08609,C0285,withdrawal,74698.93,2025-02-01 06:20:46,success
T08610,C0126,withdrawal,28008.73,2024-06-16 04:30:50,success
T08611,C0096,transfer,17095.69,2024-08-26 09:44:12,success
T08612,C0208,deposit,22788.02,2024-12-18 11:32:52,success
T08613,C0109,withdrawal,72932.95,2024-11-13 14:54:27,success
T08614,C0076,deposit,10550.99,2024-11-17 01:34:45,success
T08615,C0145,transfer,57793.52,2024-07-03 09:19:53,success
T08616,C0330,deposit,78421.72,2024-09-05 21:56:40,success
T08617,C0433,deposit,39317.19,2024-10-09 15:18:11,success
T08618,C0272,deposit,85269.91,2024-05-25 06:27:29,success
T08619,C0038,purchase,44160.96,2025-01-19 21:14:45,success
T08620,C0009,deposit,82497.21,2025-02-03 11:19:13,success
T08621,C0385,online fraud,30767.59,2025-03-12 09:50:42,failed
T08622,C0323,withdrawal,60384.18,2025-03-17 02:52:19,success
T08623,C0481,withdrawal,23742.3,2024-08-04 01:59:55,success
T08624,C0429,transfer,74210.72,2025-05-02 20:50:47,success
T08625,C0124,withdrawal,99632.28,2024-10-25 08:53:01,success
T08626,C0361,purchase,87321.72,2025-04-22 07:36:16,success
T08627,C0293,deposit,82413.08,2024-11-16 05:54:51,success
T08628,C0223,deposit,67693.42,2024-10-26 02:03:33,success
T08629,C0010,withdrawal,48360.03,2025-04-25 11:42:01,failed
T08630,C0108,deposit,10055.72,2024-11-16 01:54:42,success
T08631,C0491,withdrawal,13588.88,2024-09-11 04:21:18,success
T08632,C0402,withdrawal,21397.05,2024-10-26 16:28:54,success
T08633,C0144,withdrawal,47024.08,2024-07-26 15:28:46,success
T08634,C0276,deposit,37205.82,2025-04-13 12:34:57,success
T08635,C0018,withdrawal,2015.14,2024-08-08 17:56:18,failed
T08636,C0498,transfer,3151.25,2024-06-22 16:39:45,success
T08637,C0462,withdrawal,59987.83,2024-12-21 21:45:23,success
T08638,C0057,transfer,737.47,2024-12-15 16:20:36,success
T08639,C0499,withdrawal,47412.25,2024-09-17 22:13:04,failed
T08640,C0256,deposit,12883.36,2025-04-13 19:19:37,success
T08641,C0494,transfer,3126.66,2024-06-05 06:48:37,success
T08642,C0128,purchase,31743.52,2025-03-25 06:25:32,success
T08643,C0049,transfer,63769.93,2024-10-24 21:20:33,success
T08644,C0241,deposit,39254.77,2024-06-11 05:54:13,success
T08645,C0134,purchase,85622.11,2025-05-20 10:43:27,success
T08646,C0273,withdrawal,61893.88,2024-08-06 17:15:05,success
T08647,C0400,withdrawal,88943.82,2025-01-03 03:33:24,success
T08648,C0261,deposit,38379.72,2025-03-14 23:28:17,success
T08649,C0171,deposit,65854.26,2024-09-06 17:11:49,success
T08650,C0270,withdrawal,21096.14,2024-09-19 10:26:52,success
T08651,C0068,deposit,25591.07,2025-02-07 18:00:05,success
T08652,C0012,withdrawal,57078.27,2024-11-10 17:37:00,success
T08653,C0280,transfer,91927.76,2025-05-17 19:17:38,success
T08654,C0387,deposit,39269.85,2024-11-01 08:25:47,success
T08655,C0283,withdrawal,2253.97,2024-12-04 16:27:06,success
T08656,C0164,withdrawal,65203.07,2024-09-18 22:57:35,success
T08657,C0181,purchase,49359.53,2024-07-26 12:34:34,success
T08658,C0128,withdrawal,34856.28,2024-11-26 22:09:06,success
T08659,C0366,deposit,85263.96,2025-01-16 20:56:01,success
T08660,C0330,withdrawal,40471.16,2025-04-18 04:45:25,success
T08661,C0277,deposit,71821.96,2024-11-08 19:07:03,success
T08662,C0375,withdrawal,75222.46,2025-02-17 07:58:52,success
T08663,C0438,purchase,87229.17,2025-05-23 07:27:46,success
T08664,C0280,withdrawal,82238.12,2024-11-20 10:48:45,success
T08665,C0093,deposit,30921.83,2024-11-26 04:47:30,success
T08666,C0185,purchase,46408.76,2024-10-03 18:06:19,success
T08667,C0007,purchase,65065.91,2025-05-04 17:15:37,success
T08668,C0074,deposit,39162.73,2024-08-15 01:22:37,success
T08669,C0002,deposit,63067.87,2024-06-04 03:25:44,success
T08670,C0063,withdrawal,18057.42,2025-03-10 13:30:00,success
T08671,C0398,withdrawal,75005.92,2024-11-27 06:54:44,success
T08672,C0223,withdrawal,58606.78,2024-06-01 07:40:22,success
T08673,C0063,withdrawal,96885.97,2025-05-09 21:45:48,success
T08674,C0120,withdrawal,80524.35,2024-12-02 11:09:04,success
T08675,C0110,deposit,94935.27,2024-09-18 14:38:08,success
T08676,C0229,deposit,33440.53,2024-09-13 13:14:55,failed
T08677,C0429,deposit,19101.63,2024-08-26 06:56:56,success
T08678,C0418,deposit,72002.02,2024-10-25 21:25:09,success
T08679,C0382,deposit,56666.1,2024-06-19 23:06:46,success
T08680,C0472,transfer,90400.98,2025-01-10 06:07:47,success
T08681,C0129,withdrawal,85387.9,2024-06-06 16:19:14,success
T08682,C0253,deposit,37752.32,2024-06-24 05:05:36,success
T08683,C0452,deposit,15253.55,2024-08-20 16:09:03,failed
T08684,C0267,withdrawal,7033.77,2024-11-04 11:17:58,success
T08685,C0405,deposit,18326.94,2025-01-09 00:35:16,success
T08686,C0090,purchase,64966.53,2025-04-07 11:29:39,failed
T08687,C0361,withdrawal,81787.96,2024-06-12 11:57:05,success
T08688,C0207,transfer,94862.42,2024-06-30 00:26:17,success
T08689,C0004,withdrawal,4458.96,2024-12-22 00:45:19,success
T08690,C0245,transfer,57215.95,2025-02-20 16:00:57,success
T08691,C0193,withdrawal,2562.16,2025-04-17 08:58:56,success
T08692,C0494,withdrawal,4501.8,2024-09-08 17:27:17,success
T08693,C0284,deposit,88178.28,2024-07-16 23:30:21,success
T08694,C0218,withdrawal,85570.67,2025-01-25 07:16:49,success
T08695,C0464,withdrawal,79922.24,2025-03-05 09:48:13,success
T08696,C0111,deposit,2453.31,2024-06-22 05:00:16,success
T08697,C0227,online fraud,6542.49,2025-04-07 01:58:18,failed
T08698,C0487,transfer,88421.35,2025-02-11 04:14:04,success
T08699,C0078,withdrawal,17545.34,2025-04-08 06:07:56,success
T08700,C0232,deposit,39980.72,2025-02-04 09:11:22,success
T08701,C0115,transfer,72889.82,2024-12-19 07:07:04,success
T08702,C0192,deposit,63340.34,2024-07-13 18:42:02,success
T08703,C0221,withdrawal,8986.27,2024-09-18 12:14:48,success
T08704,C0496,withdrawal,48631.66,2024-11-28 13:25:29,success
T08705,C0449,withdrawal,95499.77,2024-09-09 23:18:15,success
T08706,C0195,deposit,77250.34,2025-05-08 14:14:55,success
T08707,C0291,deposit,80926.86,2025-01-19 20:47:20,success
T08708,C0386,withdrawal,30472.37,2024-12-22 15:44:02,success
T08709,C0316,withdrawal,23751.36,2025-03-01 04:28:05,success
T08710,C0228,withdrawal,37523.79,2025-03-21 10:22:09,success
T08711,C0470,purchase,60946.66,2025-03-08 13:54:04,success
T08712,C0246,withdrawal,67315.55,2024-06-29 21:50:29,success
T08713,C0237,withdrawal,97831.65,2025-05-09 21:30:25,success
T08714,C0183,purchase,32946.38,2024-06-05 22:53:25,success
T08715,C0469,deposit,23144.13,2025-04-07 17:08:10,failed
T08716,C0208,transfer,90147.45,2025-01-17 05:20:54,success
T08717,C0068,deposit,68799.1,2024-07-09 09:12:42,success
T08718,C0096,deposit,52778.54,2024-12-12 06:44:19,success
T08719,C0121,transfer,86369.24,2024-09-07 01:52:03,success
T08720,C0476,deposit,86460.69,2024-07-08 22:57:03,success
T08721,C0110,deposit,94594.6,2024-08-15 23:19:33,success
T08722,C0154,transfer,82337.99,2024-07-19 13:18:54,failed
T08723,C0443,deposit,36605.8,2024-12-04 11:58:08,success
T08724,C0013,transfer,99951.4,2024-08-15 14:31:40,success
T08725,C0247,purchase,83050.32,2024-09-17 23:09:07,success
T08726,C0094,deposit,83251.92,2024-11-22 12:46:34,success
T08727,C0022,transfer,28521.18,2024-12-28 23:10:28,success
T08728,C0285,deposit,97984.4,2024-10-10 11:24:33,success
T08729,C0290,transfer,1684.6,2025-04-28 06:42:53,success
T08730,C0173,deposit,59915.63,2024-07-01 00:02:31,success
T08731,C0269,purchase,8824.81,2024-11-04 05:55:26,success
T08732,C0021,withdrawal,2839.35,2024-06-02 12:19:35,success
T08733,C0137,purchase,12731.95,2024-08-15 16:34:12,success
T08734,C0253,deposit,13166.08,2024-11-08 00:34:38,success
T08735,C0463,deposit,30437.01,2025-05-22 14:50:38,success
T08736,C0068,transfer,56169.24,2025-03-05 09:21:40,failed
T08737,C0486,deposit,81359.38,2024-06-10 14:44:14,success
T08738,C0168,withdrawal,44747.34,2024-11-14 18:10:04,success
T08739,C0267,withdrawal,31989.88,2025-05-10 23:50:21,success
T08740,C0428,purchase,79850.1,2025-02-18 15:08:39,success
T08741,C0225,deposit,81341.34,2025-01-24 15:34:30,success
T08742,C0117,deposit,89821.03,2025-03-22 07:33:46,success
T08743,C0411,withdrawal,37033.92,2025-05-03 02:42:26,success
T08744,C0172,transfer,64000.6,2025-03-30 00:02:12,success
T08745,C0021,withdrawal,89552.66,2024-06-19 07:47:05,failed
T08746,C0230,deposit,9341.65,2024-09-04 20:21:51,success
T08747,C0252,withdrawal,12892.74,2024-10-08 17:29:38,success
T08748,C0021,purchase,16000.23,2025-03-14 12:24:21,success
T08749,C0042,withdrawal,31935.24,2024-05-29 19:39:32,failed
T08750,C0219,purchase,29708.73,2024-07-16 05:39:40,success
T08751,C0052,deposit,99999.05,2025-03-03 07:22:48,success
T08752,C0441,withdrawal,70657.31,2024-11-08 16:26:38,success
T08753,C0371,transfer,32049.01,2024-10-25 00:39:27,success
T08754,C0360,deposit,54682.29,2024-11-20 17:30:18,success
T08755,C0013,withdrawal,30524.89,2024-11-05 09:48:40,success
T08756,C0348,online fraud,64179.64,2024-07-07 11:35:40,failed
T08757,C0141,withdrawal,11192.69,2025-04-04 07:10:16,success
T08758,C0488,deposit,4397.39,2025-05-19 04:29:26,success
T08759,C0229,withdrawal,73001.26,2025-01-14 03:47:26,success
T08760,C0109,deposit,39964.48,2025-02-24 12:12:13,success
T08761,C0005,purchase,13358.79,2024-07-31 11:36:26,failed
T08762,C0231,withdrawal,40355.58,2024-10-01 19:48:16,success
T08763,C0412,deposit,85989.39,2024-09-10 03:45:53,failed
T08764,C0482,withdrawal,54348.95,2024-09-18 09:10:33,success
T08765,C0255,withdrawal,46750.01,2024-12-12 20:01:01,success
T08766,C0416,deposit,40361.9,2024-07-07 13:08:34,success
T08767,C0478,deposit,23426.64,2025-04-05 09:20:46,failed
T08768,C0458,withdrawal,51165.03,2025-05-01 23:33:22,success
T08769,C0114,withdrawal,59777.37,2025-04-24 10:43:11,success
T08770,C0044,withdrawal,92215.17,2025-01-04 06:08:17,success
T08771,C0268,purchase,21916.53,2025-05-13 20:01:28,success
T08772,C0430,purchase,40673.37,2024-08-06 02:26:54,success
T08773,C0134,deposit,36965.16,2024-09-16 19:35:49,success
T08774,C0356,deposit,6667.92,2024-10-13 21:56:21,failed
T08775,C0227,deposit,13464.46,2024-08-12 19:04:45,failed
T08776,C0425,transfer,10251.86,2024-10-02 06:33:51,success
T08777,C0105,purchase,64391.33,2025-02-28 18:44:17,success
T08778,C0064,purchase,91097.51,2024-09-09 00:12:14,success
T08779,C0178,purchase,44411.99,2024-08-31 09:15:01,success
T08780,C0263,withdrawal,45824.05,2025-03-09 21:34:42,success
T08781,C0100,withdrawal,50343.66,2024-09-11 03:36:12,success
T08782,C0390,transfer,60664.84,2024-07-31 02:58:55,success
T08783,C0467,deposit,5033.76,2024-12-15 20:46:48,success
T08784,C0067,transfer,92959.09,2024-09-06 03:12:52,success
T08785,C0157,purchase,50083.31,2024-09-29 19:17:26,success
T08786,C0394,transfer,24771.23,2025-03-25 18:36:22,success
T08787,C0287,online fraud,57760.5,2024-07-28 01:05:55,failed
T08788,C0235,online fraud,69989.42,2025-03-26 05:56:54,failed
T08789,C0352,deposit,99924.92,2025-01-15 12:32:16,success
T08790,C0202,deposit,34928.02,2024-12-24 19:33:16,failed
T08791,C0127,deposit,22939.29,2025-02-10 03:31:04,success
T08792,C0350,withdrawal,23027.65,2024-11-12 09:33:21,success
T08793,C0421,transfer,1141.85,2025-01-29 10:58:48,success
T08794,C0412,deposit,34991.17,2024-06-21 09:38:46,failed
T08795,C0192,withdrawal,95038.19,2024-05-29 06:14:10,success
T08796,C0202,purchase,61899.06,2024-11-12 03:48:22,success
T08797,C0426,deposit,78321.03,2025-02-05 03:46:38,success
T08798,C0172,deposit,71611.68,2024-10-21 11:05:26,success
T08799,C0041,deposit,74353.33,2025-01-07 10:13:03,success
T08800,C0278,online fraud,94877.32,2024-09-01 19:54:00,failed
T08801,C0355,purchase,14118.81,2024-06-26 05:32:08,success
T08802,C0117,transfer,59096.09,2024-05-31 07:39:40,success
T08803,C0468,withdrawal,25431.27,2025-03-26 13:02:41,success
T08804,C0359,purchase,72610.11,2025-02-17 23:48:49,success
T08805,C0371,deposit,67526.41,2024-11-09 23:14:24,success
T08806,C0105,withdrawal,59125.57,2024-12-04 23:39:10,success
T08807,C0425,deposit,66789.37,2024-07-19 02:04:40,success
T08808,C0291,purchase,31362.75,2024-08-04 05:27:51,success
T08809,C0121,withdrawal,22695.7,2025-02-26 16:36:14,success
T08810,C0290,deposit,28748.72,2024-06-22 23:43:37,success
T08811,C0299,withdrawal,24620.84,2024-06-19 00:16:53,success
T08812,C0098,withdrawal,58447.45,2024-06-09 07:23:19,success
T08813,C0287,withdrawal,84233.06,2025-03-12 00:40:37,success
T08814,C0436,withdrawal,9483.78,2025-02-05 12:02:28,failed
T08815,C0394,deposit,65827.32,2024-06-11 04:23:01,success
T08816,C0403,purchase,86591.07,2024-12-18 21:17:57,success
T08817,C0068,deposit,86225.99,2025-03-15 08:35:36,success
T08818,C0052,deposit,78668.33,2024-06-19 22:40:24,success
T08819,C0187,withdrawal,30877.65,2024-07-10 03:41:11,success
T08820,C0474,withdrawal,2388.88,2025-05-12 07:44:10,success
T08821,C0352,deposit,90871.07,2024-12-04 20:51:12,success
T08822,C0224,withdrawal,93476.5,2024-10-03 06:00:33,success
T08823,C0070,purchase,15192.89,2024-08-04 19:15:59,failed
T08824,C0163,deposit,5467.67,2024-11-22 06:15:01,success
T08825,C0309,transfer,73753.23,2024-12-26 08:09:32,success
T08826,C0232,withdrawal,98842.12,2024-08-30 22:02:32,success
T08827,C0033,withdrawal,86061.17,2025-01-07 21:56:21,success
T08828,C0017,deposit,39989.49,2024-10-08 03:36:49,success
T08829,C0083,deposit,91000.26,2025-02-17 21:19:34,failed
T08830,C0475,transfer,49263.28,2025-02-03 22:00:40,success
T08831,C0452,transfer,79090.0,2024-08-10 10:11:26,success
T08832,C0181,deposit,8820.74,2024-07-29 20:41:53,success
T08833,C0114,withdrawal,42965.43,2025-02-05 21:08:16,success
T08834,C0139,purchase,55285.58,2025-03-20 03:31:55,success
T08835,C0125,deposit,84013.8,2025-03-25 04:29:36,success
T08836,C0196,deposit,31363.89,2025-01-15 21:32:49,failed
T08837,C0191,online fraud,83350.56,2024-09-14 20:01:17,failed
T08838,C0160,deposit,21256.18,2024-10-16 18:09:41,success
T08839,C0445,deposit,46773.52,2024-08-29 05:05:36,success
T08840,C0473,withdrawal,6231.7,2025-02-18 13:23:20,success
T08841,C0231,deposit,59237.52,2025-01-19 20:50:48,failed
T08842,C0139,withdrawal,66080.0,2024-11-27 22:36:25,success
T08843,C0436,deposit,89131.56,2024-12-19 03:32:48,success
T08844,C0295,deposit,98938.21,2024-06-17 17:28:47,success
T08845,C0304,withdrawal,99343.35,2025-05-01 17:13:05,success
T08846,C0404,deposit,35086.59,2024-11-19 08:15:34,success
T08847,C0187,withdrawal,98083.05,2024-12-04 06:18:21,success
T08848,C0258,purchase,58112.52,2024-10-27 15:20:39,success
T08849,C0322,withdrawal,22758.36,2024-10-10 07:22:17,success
T08850,C0487,transfer,70095.54,2024-11-21 23:36:54,success
T08851,C0157,deposit,63797.18,2025-05-13 09:32:03,success
T08852,C0280,deposit,77883.03,2025-01-01 14:01:42,success
T08853,C0496,deposit,41963.29,2024-12-06 02:12:38,success
T08854,C0385,deposit,35289.87,2024-09-24 04:46:08,success
T08855,C0044,withdrawal,46207.93,2024-07-02 22:39:22,failed
T08856,C0491,deposit,44344.47,2024-06-14 04:40:42,success
T08857,C0276,deposit,61081.74,2025-01-26 05:15:42,success
T08858,C0329,deposit,68229.95,2024-11-03 14:03:52,success
T08859,C0054,deposit,48903.6,2024-12-23 23:52:00,success
T08860,C0078,online fraud,40693.04,2024-06-01 10:24:59,failed
T08861,C0098,online fraud,93609.09,2024-07-20 22:26:52,failed
T08862,C0274,withdrawal,64035.95,2024-10-04 20:32:43,success
T08863,C0246,purchase,32997.32,2024-07-25 22:36:21,success
T08864,C0235,withdrawal,9428.85,2024-10-15 13:09:04,success
T08865,C0148,deposit,51920.44,2025-04-10 08:12:55,success
T08866,C0353,withdrawal,32140.13,2025-02-28 08:06:44,success
T08867,C0153,withdrawal,85183.69,2025-02-10 00:00:45,failed
T08868,C0107,deposit,16289.16,2024-08-12 09:46:38,success
T08869,C0137,withdrawal,84589.66,2024-07-07 13:36:37,failed
T08870,C0156,deposit,34876.01,2024-11-23 02:26:40,success
T08871,C0436,deposit,12741.41,2024-09-26 02:55:34,success
T08872,C0325,deposit,79854.96,2024-08-29 10:07:56,success
T08873,C0418,withdrawal,44422.79,2024-11-12 20:12:35,success
T08874,C0460,withdrawal,40491.25,2024-09-10 19:42:56,success
T08875,C0215,withdrawal,72940.76,2024-08-05 19:15:54,success
T08876,C0014,withdrawal,34964.64,2025-01-02 00:07:47,success
T08877,C0019,deposit,56828.37,2025-04-09 15:34:16,success
T08878,C0049,withdrawal,12306.24,2024-07-05 19:07:09,success
T08879,C0094,purchase,88831.05,2024-09-22 14:47:27,success
T08880,C0447,withdrawal,35904.32,2024-08-26 22:43:05,success
T08881,C0407,deposit,181.7,2024-06-05 03:20:12,success
T08882,C0328,deposit,97716.94,2024-06-11 06:33:37,success
T08883,C0159,deposit,93076.74,2024-06-13 04:20:23,success
T08884,C0366,purchase,15501.83,2024-11-19 19:56:36,success
T08885,C0052,transfer,46466.81,2024-10-26 08:08:00,success
T08886,C0172,purchase,2531.49,2024-09-19 05:40:16,failed
T08887,C0246,deposit,42254.03,2025-04-13 12:47:29,success
T08888,C0118,deposit,45631.11,2025-05-03 21:31:13,success
T08889,C0097,deposit,84864.13,2025-03-15 23:31:29,success
T08890,C0267,purchase,6808.19,2024-11-06 06:21:30,failed
T08891,C0038,transfer,88566.68,2024-08-27 15:45:50,success
T08892,C0189,deposit,70011.55,2024-10-13 10:30:12,success
T08893,C0423,withdrawal,24008.33,2024-09-04 03:29:16,failed
T08894,C0149,withdrawal,23514.43,2025-05-20 11:48:32,success
T08895,C0157,deposit,1804.89,2025-01-05 13:14:47,success
T08896,C0133,withdrawal,87647.57,2024-12-12 05:58:12,success
T08897,C0300,deposit,79039.85,2024-06-11 11:15:50,success
T08898,C0392,deposit,63522.84,2024-10-11 04:29:10,success
